Neighborhood,City,State,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Church Hill,Richmond,VA,37.532839700000004,-77.4162523,Temple,37.530062,-77.41669300000001,Thai Restaurant
Church Hill,Richmond,VA,37.532839700000004,-77.4162523,Str8 Out Of Philly,37.52977765303235,-77.41505637882588,Sandwich Place
Church Hill,Richmond,VA,37.532839700000004,-77.4162523,Urban Set Bride,37.532263,-77.412716,Bridal Shop
Church Hill,Richmond,VA,37.532839700000004,-77.4162523,Ethel Bailey Furman Memorial Park,37.53402383096392,-77.41258114501493,Park
Creighton,Richmond,VA,37.5451415,-77.39775290000001,Family Dollar,37.542646000000005,-77.40073199999999,Discount Store
Creighton,Richmond,VA,37.5451415,-77.39775290000001,Annette Financing company,37.54855833791959,-77.39725470542908,Health & Beauty Service
Eastview,Richmond,VA,37.5498917,-77.4113845,Church's Chicken,37.552873999999996,-77.412449,Fried Chicken Joint
Eastview,Richmond,VA,37.5498917,-77.4113845,Woolfolk And Sons,37.550261,-77.41337800000001,Seafood Restaurant
Eastview,Richmond,VA,37.5498917,-77.4113845,Stop & Go,37.54934,-77.414744,Deli / Bodega
Eastview,Richmond,VA,37.5498917,-77.4113845,Community supermarket,37.552968,-77.410954,Grocery Store
Fairmount,Richmond,VA,37.5415995,-77.41353670000002,Family Dollar,37.540157,-77.41115699999999,Discount Store
Fairmount,Richmond,VA,37.5415995,-77.41353670000002,Market At 25th,37.5409695,-77.4104346,Grocery Store
Fairmount,Richmond,VA,37.5415995,-77.41353670000002,DaVinci,37.539336,-77.411807,Pizza Place
Fairmount,Richmond,VA,37.5415995,-77.41353670000002,Virginia ABC Store #187,37.538245410090646,-77.41306655745878,Liquor Store
Fulton Hill,Richmond,VA,37.515706099999996,-77.39847040000002,Krispies Fried Chicken,37.51440229812966,-77.39503651857376,American Restaurant
Fulton Hill,Richmond,VA,37.515706099999996,-77.39847040000002,Montrose Park,37.51455524598075,-77.39730729526671,Park
Fulton Hill,Richmond,VA,37.515706099999996,-77.39847040000002,Quick Mart 1,37.51398742882645,-77.39550858736038,Convenience Store
Montrose Heights,Richmond,VA,37.5218006,-77.39416539999998,Montrose Heights Playground,37.52254012415363,-77.3941569878039,Playground
Mosby,Richmond,VA,37.5463076,-77.4207105,Oldest Commercial Building in Richmond,37.543446,-77.422604,Scenic Lookout
Navy Hill,Richmond,VA,37.54655109999999,-77.432637,Starbucks,37.5447216,-77.4296058,Coffee Shop
Navy Hill,Richmond,VA,37.54655109999999,-77.432637,VCU Warner Hall,37.54460906982422,-77.4300765991211,Garden
Navy Hill,Richmond,VA,37.54655109999999,-77.432637,MCV Campus Recreation & Aquatic Center,37.54483083494511,-77.4296523035288,College Gym
Navy Hill,Richmond,VA,37.54655109999999,-77.432637,Cornerstop Cafe,37.54741829893913,-77.43433658381561,Café
Navy Hill,Richmond,VA,37.54655109999999,-77.432637,"Jonah's, A Culinary Emporium",37.54472250650731,-77.429969498136,College Cafeteria
Oakwood,Richmond,VA,37.532914500000004,-77.3999054,oakwood park,37.53347519459808,-77.40199896416947,Park
Oakwood,Richmond,VA,37.532914500000004,-77.3999054,Oakwood Playground,37.535308837890625,-77.39888763427734,Playground
Peter Paul,Richmond,VA,37.54491470000001,-77.40779739999998,Rambo's Drywall,37.542943,-77.408457,Construction & Landscaping
Tobacco Row,Richmond,VA,37.528810799999995,-77.42227969999998,23rd & Main Taproom,37.53020044532811,-77.42280465845162,American Restaurant
Tobacco Row,Richmond,VA,37.528810799999995,-77.42227969999998,Millie's,37.528283,-77.420353,Diner
Tobacco Row,Richmond,VA,37.528810799999995,-77.42227969999998,Honey Whyte's,37.530948661183125,-77.4243698144921,Bar
Tobacco Row,Richmond,VA,37.528810799999995,-77.42227969999998,Bookbinder's Restaurant,37.52909629872001,-77.42324273502707,Seafood Restaurant
Tobacco Row,Richmond,VA,37.528810799999995,-77.42227969999998,Grandstaff & Stein,37.530917827815664,-77.42460290401718,Speakeasy
Tobacco Row,Richmond,VA,37.528810799999995,-77.42227969999998,CVS pharmacy,37.52943059214288,-77.42172865220509,Pharmacy
Tobacco Row,Richmond,VA,37.528810799999995,-77.42227969999998,Whisk Bakery,37.53133177771313,-77.42491481163917,Bakery
Tobacco Row,Richmond,VA,37.528810799999995,-77.42227969999998,Nota Bene Restaurant & Bar,37.53103523166646,-77.42451838358953,Italian Restaurant
Tobacco Row,Richmond,VA,37.528810799999995,-77.42227969999998,Station 2,37.531568108139965,-77.42513445321937,Burger Joint
Tobacco Row,Richmond,VA,37.528810799999995,-77.42227969999998,Great Shiplock Park,37.526566906621376,-77.42093746769905,Park
Tobacco Row,Richmond,VA,37.528810799999995,-77.42227969999998,Poe's Pub,37.52784104389087,-77.41911551801034,Pub
Tobacco Row,Richmond,VA,37.528810799999995,-77.42227969999998,Virginia ABC Store,37.53141414987878,-77.42508235730216,Liquor Store
Tobacco Row,Richmond,VA,37.528810799999995,-77.42227969999998,Starbucks,37.53006249709207,-77.42214807655581,Coffee Shop
Tobacco Row,Richmond,VA,37.528810799999995,-77.42227969999998,Redbox,37.53007583786918,-77.42198868344363,Video Store
Tobacco Row,Richmond,VA,37.528810799999995,-77.42227969999998,Farm Fresh,37.53034517934847,-77.42196188138223,Grocery Store
Tobacco Row,Richmond,VA,37.528810799999995,-77.42227969999998,The River Lofts - Cameron Pool,37.52907463861642,-77.42215553437923,Pool
Tobacco Row,Richmond,VA,37.528810799999995,-77.42227969999998,"Ronnie's Ribs, Wings, & Other Things",37.52882503860542,-77.42049644093036,BBQ Joint
Tobacco Row,Richmond,VA,37.528810799999995,-77.42227969999998,The River Lofts at Tobacco Row - Consolidated Carolina Gym,37.52976119542579,-77.42427019826995,Gym
Tobacco Row,Richmond,VA,37.528810799999995,-77.42227969999998,Fas Mart,37.5283549267185,-77.41988400751654,Convenience Store
Tobacco Row,Richmond,VA,37.528810799999995,-77.42227969999998,Lucky Strike Smoke Stack RVA,37.527629378225086,-77.42000714918147,Sake Bar
Union Hill,Richmond,VA,37.5377053,-77.4199931,Alamo BBQ,37.534955944366665,-77.41956473532514,BBQ Joint
Union Hill,Richmond,VA,37.5377053,-77.4199931,Union Market,37.53508,-77.41793,Deli / Bodega
Union Hill,Richmond,VA,37.5377053,-77.4199931,Metzger Bar & Butchery,37.53705529054987,-77.41634581017537,German Restaurant
Union Hill,Richmond,VA,37.5377053,-77.4199931,Jefferson Park,37.5351821639176,-77.42197425961163,Playground
Union Hill,Richmond,VA,37.5377053,-77.4199931,Union Hill,37.53683845465189,-77.41892550435978,Scenic Lookout
Union Hill,Richmond,VA,37.5377053,-77.4199931,Pomona Plants,37.538117,-77.419318,Café
Union Hill,Richmond,VA,37.5377053,-77.4199931,Kahlo’s Taqueria,37.536594,-77.417025,Mexican Restaurant
Union Hill,Richmond,VA,37.5377053,-77.4199931,shockoe valley pizza & bar,37.536660999999995,-77.423438,Pizza Place
Union Hill,Richmond,VA,37.5377053,-77.4199931,Pie 3.14,37.536713,-77.42356,American Restaurant
Union Hill,Richmond,VA,37.5377053,-77.4199931,James River Press,37.53974914550781,-77.42349243164062,Print Shop
Witcomb Court,Richmond,VA,37.55593289999999,-77.41850199999998,4EvaFly & Co,37.553184,-77.42126,Boutique
Barton Heights,Richmond,VA,37.5599252,-77.4314703,Cherub Records,37.558363662806315,-77.43062782287598,Record Shop
Barton Heights,Richmond,VA,37.5599252,-77.4314703,The Wingnut,37.560523986816406,-77.43203735351562,Speakeasy
Barton Heights,Richmond,VA,37.5599252,-77.4314703,GRTC Stop 1959,37.561809,-77.433431,Bus Stop
Barton Heights,Richmond,VA,37.5599252,-77.4314703,Cannon Creek Greenway,37.56272835252721,-77.42909789085388,Trail
Bellevue,Richmond,VA,37.5908319,-77.45755390000002,The Mill on MacArthur,37.589252274520696,-77.45823498185725,American Restaurant
Bellevue,Richmond,VA,37.5908319,-77.45755390000002,Dot's Back Inn,37.589940233955744,-77.45848685503006,Diner
Bellevue,Richmond,VA,37.5908319,-77.45755390000002,Once Upon A Vine,37.588659049404335,-77.45780250079791,Wine Shop
Bellevue,Richmond,VA,37.5908319,-77.45755390000002,Stir Crazy Cafe,37.58905094521035,-77.45819136952564,Coffee Shop
Bellevue,Richmond,VA,37.5908319,-77.45755390000002,Little House Green Grocery,37.59098356473081,-77.45349637150792,Gourmet Shop
Bellevue,Richmond,VA,37.5908319,-77.45755390000002,Enoteca Sogno,37.590924949450226,-77.45340444671719,Italian Restaurant
Bellevue,Richmond,VA,37.5908319,-77.45755390000002,Northside Grille,37.59097843955514,-77.4531125079948,Bar
Bellevue,Richmond,VA,37.5908319,-77.45755390000002,Decatur's Garage,37.590070000000004,-77.45799699999999,Auto Workshop
Bellevue,Richmond,VA,37.5908319,-77.45755390000002,Mi Jalisco,37.589174,-77.457986,Mexican Restaurant
Bellevue,Richmond,VA,37.5908319,-77.45755390000002,Zorba's Pizza,37.589715000000005,-77.458523,Pizza Place
Bellevue,Richmond,VA,37.5908319,-77.45755390000002,4025 Yoga & Wellness,37.58929123994074,-77.45825305340402,Yoga Studio
Bellevue,Richmond,VA,37.5908319,-77.45755390000002,Nuttall's Market,37.588802,-77.458504,Grocery Store
Bellevue,Richmond,VA,37.5908319,-77.45755390000002,Grey Hill Café,37.588645,-77.457689,Food Truck
Bellevue,Richmond,VA,37.5908319,-77.45755390000002,Nicola Flora,37.590792,-77.453265,Flower Shop
Bellevue,Richmond,VA,37.5908319,-77.45755390000002,Early Bird Biscuit Co. & Bakery,37.590804,-77.453152,Breakfast Spot
Chamberlayne Industrial Center,Richmond,VA,37.5593799,-77.4425219,Beautiful Hair Suply,37.559800417056714,-77.44232151368821,Cosmetics Shop
Chamberlayne Industrial Center,Richmond,VA,37.5593799,-77.4425219,First Tee Richmond,37.55965740687051,-77.43812459156993,Golf Course
Chamberlayne Industrial Center,Richmond,VA,37.5593799,-77.4425219,ReStore,37.560561440566566,-77.44062046185284,Miscellaneous Shop
Chamberlayne Industrial Center,Richmond,VA,37.5593799,-77.4425219,Shell,37.56279504,-77.44307891,Gas Station
Chamberlayne Industrial Center,Richmond,VA,37.5593799,-77.4425219,Skoolz Of Fish,37.556828,-77.441937,Pet Store
Chamberlayne Industrial Center,Richmond,VA,37.5593799,-77.4425219,McDonald's,37.562127,-77.4426231,Fast Food Restaurant
Chamberlayne Industrial Center,Richmond,VA,37.5593799,-77.4425219,Tabol Brewing,37.56234,-77.44141,Brewery
Edgewood,Richmond,VA,37.5806331,-77.43505669999998,North Central Park,37.577392578125,-77.43550872802734,Park
Ginter Park,Richmond,VA,37.583603499999995,-77.4443807,Lewis Ginter Recreation Association,37.58105750066006,-77.44384618146296,Event Space
Ginter Park,Richmond,VA,37.583603499999995,-77.4443807,Frog Bottom Farm CSA Pick-up (Ginter Park Presbyterian Church),37.58198547363281,-77.44789123535156,Farmers Market
Green Park,Richmond,VA,37.5689085,-77.42357990000002,Hotchkiss Pool,37.56926743445715,-77.42359906706697,Pool
Hermitage Road,Richmond,VA,37.5782127,-77.4616853,Kitchen 64,37.57769517187793,-77.46214551662601,Breakfast Spot
Hermitage Road,Richmond,VA,37.5782127,-77.4616853,Sweet 95,37.57749718147877,-77.46227498305592,Ice Cream Shop
Highland Park,Richmond,VA,37.5741117,-77.41712369999998,anne hardy plaza,37.57475776546784,-77.41734505171559,Park
Highland Park,Richmond,VA,37.5741117,-77.41712369999998,School bus Runs,37.57472110796917,-77.41453717286169,Bus Stop
Highland Park,Richmond,VA,37.5741117,-77.41712369999998,Boaz & Ruth Firehouse Cafe,37.570871999999994,-77.418446,American Restaurant
Highland Park,Richmond,VA,37.5741117,-77.41712369999998,Firehouse 15 Restaurant,37.57083511352539,-77.41844940185547,Restaurant
Highland Terrace,Richmond,VA,37.57210870000001,-77.4228625,Hotchkiss Pool,37.56926743445715,-77.42359906706697,Pool
Laburnum Park,Richmond,VA,37.5810596,-77.45728969999998,Zacharias Ganey Health Institute,37.58012,-77.45302,Gym / Fitness Center
Laburnum Park,Richmond,VA,37.5810596,-77.45728969999998,westwood park ave.,37.579171613493195,-77.45445194243639,Athletics & Sports
North Highland Park,Richmond,VA,37.5741117,-77.41712369999998,anne hardy plaza,37.57475776546784,-77.41734505171559,Park
North Highland Park,Richmond,VA,37.5741117,-77.41712369999998,School bus Runs,37.57472110796917,-77.41453717286169,Bus Stop
North Highland Park,Richmond,VA,37.5741117,-77.41712369999998,Boaz & Ruth Firehouse Cafe,37.570871999999994,-77.418446,American Restaurant
North Highland Park,Richmond,VA,37.5741117,-77.41712369999998,Firehouse 15 Restaurant,37.57083511352539,-77.41844940185547,Restaurant
Pine Camp,Richmond,VA,37.5987539,-77.44509790000002,Pine Camp Cultural Arts Center,37.59975239574418,-77.44580461646831,Art Gallery
Pine Camp,Richmond,VA,37.5987539,-77.44509790000002,Henderson Sports Center,37.59662223582929,-77.44388481401813,Other Great Outdoors
Pine Camp,Richmond,VA,37.5987539,-77.44509790000002,wilmer avenue,37.60144161602014,-77.44474209872307,Convenience Store
Pine Camp,Richmond,VA,37.5987539,-77.44509790000002,Northside Dog Park,37.598049053472806,-77.44134654143149,Dog Run
Providence Park,Richmond,VA,37.5776619,-77.4257319,Diamond D'S Towing,37.5750079859658,-77.42664098739624,Auto Garage
Rosedale,Richmond,VA,37.5846064,-77.4658948,Barefoot Puppets,37.581722,-77.465305,Concert Hall
Rosedale,Richmond,VA,37.5846064,-77.4658948,Kitty Korner,37.58398109538457,-77.47003191999858,Lounge
South Barton Heights,Richmond,VA,37.5599252,-77.4314703,Cherub Records,37.558363662806315,-77.43062782287598,Record Shop
South Barton Heights,Richmond,VA,37.5599252,-77.4314703,The Wingnut,37.560523986816406,-77.43203735351562,Speakeasy
South Barton Heights,Richmond,VA,37.5599252,-77.4314703,GRTC Stop 1959,37.561809,-77.433431,Bus Stop
South Barton Heights,Richmond,VA,37.5599252,-77.4314703,Cannon Creek Greenway,37.56272835252721,-77.42909789085388,Trail
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,The Hard Shell,37.53412230864754,-77.43192046709501,Seafood Restaurant
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,La Grotta Ristorante,37.53546735902351,-77.43390404680333,Italian Restaurant
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Shockoe Denim,37.53401752187561,-77.43087085883772,Clothing Store
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Courtyard by Marriott Richmond Downtown,37.5349603,-77.4330281,Hotel
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Bistro Bobette,37.53562147168337,-77.43435262322919,French Restaurant
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,City Dogs,37.535000794469106,-77.43319410845737,Hot Dog Joint
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Siné Irish Pub & Restaurant,37.534645400220086,-77.43280592161871,Pub
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Boka Tako Truck,37.536233217871604,-77.43555257030744,Food Truck
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Omni Richmond Hotel,37.53565597,-77.43531341,Hotel
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Shockoe Slip Yoga,37.535156381649415,-77.43354810803265,Yoga Studio
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,The Urban Farmhouse Market & Café,37.535342989670035,-77.4338164473799,Coffee Shop
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Jo-Jo's Pizza,37.53670100023818,-77.43395382431333,Pizza Place
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Shockoe Espresso & Roastery,37.5351005680873,-77.434410795106,Coffee Shop
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,The Tobacco Company Restaurant,37.535802301963045,-77.43467152896547,American Restaurant
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Rosie Connolly's,37.53393704735952,-77.42845655890663,Pub
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Sam Miller's,37.53561042306053,-77.43421317662488,Wine Bar
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Hot Chick,37.533716872595825,-77.42846442497422,Fried Chicken Joint
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Havana '59,37.53382332373362,-77.42832524008547,Cuban Restaurant
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Capitol Waffle Shop,37.536724,-77.434186,Breakfast Spot
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,LaDifference,37.53345782223779,-77.43250977812052,Furniture / Home Store
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,17th Street Farmer's Market,37.53373954653926,-77.42843872559801,Farmers Market
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Fountain Bookstore,37.53507224739048,-77.43333667028828,Bookstore
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Residence Inn Richmond Downtown,37.534895687589916,-77.43250488871865,Hotel
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Mom's Siam 2,37.53505630129439,-77.43346149326737,Thai Restaurant
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Southern Railway Taphouse,37.53372778004557,-77.43274602018647,Beer Garden
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Trevi's Grille,37.535849878930314,-77.43524893437365,Italian Restaurant
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Berkeley Hotel,37.53581594977504,-77.434613473491,Hotel
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Starbucks,37.536043986352865,-77.43511130408636,Coffee Shop
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Jimmy John's,37.53497828882712,-77.43313082842779,Sandwich Place
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,James Center YMCA,37.53558818175437,-77.43601228389346,Gym
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Suntrust Bank Cafeteria,37.537613658971935,-77.4357129598583,Diner
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,7-Eleven,37.5374241,-77.4354608,Convenience Store
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Mijas Mexican Kitchen & Cantina,37.53550614629446,-77.43385799706255,Mexican Restaurant
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,FedEx Office Print & Ship Center,37.5366718,-77.4342827,Shipping Store
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Padow's Hams & Deli,37.53730321323944,-77.43514541634154,Deli / Bodega
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Subway,37.536342039035226,-77.43355726589766,Sandwich Place
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Old City Bar,37.53375935697786,-77.42890569990061,Bar
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Vanquish Ultra Lounge,37.53744644692235,-77.43522640487298,Lounge
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Buffalo Wild Wings,37.5334955,-77.4309732,Wings Joint
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Richmond Amtrak Station - Main Street (RVM),37.53415541002969,-77.42950607932674,Train Station
Three Corners,Richmond,VA,37.5355725,-77.43224409999998,Richmond Slavery and Freedom Heritage Site,37.5344352722168,-77.42903900146484,Historic Site
Washington Park,Richmond,VA,37.5896941,-77.44007739999998,Team Construction Company of Richmond,37.591260999999996,-77.439578,Construction & Landscaping
Washington Park,Richmond,VA,37.5896941,-77.44007739999998,Best food market & deli,37.586891174316406,-77.44222259521484,Convenience Store
Washington Park,Richmond,VA,37.5896941,-77.44007739999998,North avenue food market,37.587379455566406,-77.44306945800781,Deli / Bodega
